t	v/n	F/T	m/J	Fq	Fax
1.12423000000000	0.61060791590213	20.77751023101609	0.00000000000000	10.60054673438335	22.93977662797471
1.12823000000000	0.60663253824708	19.82184420555394	0.00000000000000	9.61567164760987	20.94562102990729
1.13223000000000	0.59222588483210	18.98801433013129	0.00000000000000	8.75578218503330	19.20193148106206
1.13623000000000	0.56843926963147	18.26202082115230	0.00000000000000	8.00860342499786	17.68021577508403
1.14023000000000	0.53621448118422	17.60288551224956	0.00000000000000	7.33935670595727	16.29861067178494
1.14424000000000	0.49647950631532	17.04651614095773	0.00000000000000	6.77051470112088	15.12896663792550
1.14824000000000	0.45004517892228	16.55422614428202	0.00000000000000	6.27013682821030	14.09416313361214
1.15224000000000	0.39858119226372	15.19473657126637	0.00000000000000	5.15729890018857	11.33986290237567
1.15624000000000	0.34532877138614	12.25867034482997	0.00000000000000	2.95438433066369	5.45410434513965
1.16024000000000	0.29307559480780	8.79844983455073	0.00000000000000	0.44578646575603	-1.46717012623507
1.16424000000000	0.24330597339224	5.31343803748745	0.00000000000000	2.02225755798948	-8.43014562803797
1.16824000000000	0.19690234093546	1.87998948104053	0.00000000000000	4.40694085207059	-15.28434906858599
1.17224000000000	0.15456287571332	-1.48883937920298	0.00000000000000	6.71758188587138	-22.00423182842733
1.17624000000000	0.11676760994522	-4.84558047000082	0.00000000000000	8.99260395357021	-28.69655011884904
1.18024000000000	0.08390582297453	-8.16370728124460	0.00000000000000	11.23173388058552	-35.30824795358446
1.18424000000000	0.05631451425238	-11.46275050137707	0.00000000000000	13.45349328496139	-41.87927470701648
1.18824000000000	0.03417282900816	-14.73966477322376	0.00000000000000	15.65933445572703	-48.40449468679404
1.19225000000000	0.01762055574993	-18.00588675921617	0.00000000000000	17.86302154032399	-54.90691152152524
1.19625000000000	0.00669983049106	-21.22551370017433	0.00000000000000	20.03882002672932	-61.31591260307964
1.20025000000000	0.00154158358362	-24.09928193730320	0.00000000000000	21.98259070530469	-67.03630950786216
1.20425000000000	0.00011886985427	-25.41096605839029	0.00000000000000	22.87147340968884	-69.64710326714014
1.20825000000000	-0.00005505275378	-25.69539309953764	0.00000000000000	23.06449469015801	-70.21320316026092
1.21225000000000	-0.00002629853594	-25.71224794291107	0.00000000000000	23.07601508061099	-70.24674164665075
1.21625000000000	-0.00000572016333	-25.70034330024530	0.00000000000000	23.06796415601763	-70.22304491674498
1.22025000000000	-0.00000033522949	-25.69518592651977	0.00000000000000	23.06446887860918	-70.21277965309157
1.22425000000000	0.00000019359586	-25.69424933454958	0.00000000000000	23.06383318218668	-70.21091554753183
1.22825000000000	0.00000009466622	-25.69415289530634	0.00000000000000	23.06376740377016	-70.21072363512556
1.23225000000000	-0.00155803447181	-27.04961647641585	0.00000000000000	23.70145986507272	-72.94571382607627
1.23625000000000	-0.01506098978937	-34.02002007037380	0.00000000000000	26.98106132354213	-87.01025636118302
1.24026000000000	-0.05565599312629	-43.59308279792661	0.00000000000000	31.49476203112203	-106.32543589029090
1.24426000000000	-0.12827826105242	-53.66997643832638	0.00000000000000	36.27122619253231	-126.65532984778559
1.24826000000000	-0.23361175211894	-63.72652231983950	0.00000000000000	41.08376900256449	-146.94164129710560
1.25226000000000	-0.37167534304716	-73.78520065813969	0.00000000000000	45.97456931374193	-167.22846378195521
1.25626000000000	-0.54254165055430	-83.81870776329332	0.00000000000000	50.96179702738246	-187.46037625496280
1.26026000000000	-0.74661835308343	-93.84299286909599	0.00000000000000	56.09694525502772	-207.66839592983271
1.26426000000000	-0.98107731160834	-101.37614647276639	0.00000000000000	60.21577187814729	-222.84450028368400
1.26826000000000	-1.22293054798397	-98.17879059083596	0.00000000000000	59.27454436147362	-216.36108129922661
1.27226000000000	-1.44471847798779	-89.15457714030245	0.00000000000000	55.51106027040339	-198.11192062198859
1.27626000000000	-1.63585546737656	-78.94156797459321	0.00000000000000	51.11542497620886	-177.45541018684469
1.28026000000000	-1.79466390452945	-68.70170402970764	0.00000000000000	46.61557416970813	-156.73653898428839
1.28426000000000	-1.92111564337682	-58.53053158494325	0.00000000000000	42.02330883706358	-136.14855811021650
1.28827000000000	-2.01521851263534	-48.45028065443115	0.00000000000000	37.32304996199939	-115.73671766897350
1.29227000000000	-2.07653426051125	-38.38038320337551	0.00000000000000	32.44733698927944	-95.33930428180544
1.29627000000000	-2.10679610318843	-29.20713573197638	0.00000000000000	27.79267947166148	-76.75635128042617
1.30027000000000	-2.11933584349489	-22.88964088071126	0.00000000000000	24.19744175408285	-63.97914970046774
1.30427000000000	-2.11931006345427	-13.63730932701891	0.00000000000000	18.48222611636684	-45.30110736436195
1.30827000000000	-2.09898920514650	-1.73582408064420	0.00000000000000	10.87452251760772	-21.27903050330629
1.31227000000000	-2.05334114646641	10.77262498171467	0.00000000000000	2.58551760066603	3.97054993219898
1.31627000000000	-1.98119357171042	23.24090398866634	0.00000000000000	5.99637099269542	29.14146434772040
1.32027000000000	-1.88234800857574	35.55974228881708	0.00000000000000	14.80504544052313	54.01207899001746
1.32427000000000	-1.75645722152966	47.81127284642729	0.00000000000000	23.89286895446039	78.74720002333372
1.32827000000000	-1.60265869091359	59.92406557068851	0.00000000000000	33.20705034610569	103.20212224428600
1.33227000000000	-1.42175720402675	70.28337044175490	0.00000000000000	41.63875484842751	124.11563124605320
1.33628000000000	-1.23613020546870	70.82047336697674	0.00000000000000	43.50411246412723	125.19531763792260
1.34028000000000	-1.07369633219578	65.24777625523632	0.00000000000000	41.09635747259405	113.93384021802910
1.34428000000000	-0.94592382163631	58.26608271468607	0.00000000000000	37.58570603521954	99.82407151574196
1.34828000000000	-0.85270526358901	50.34504855880309	0.00000000000000	32.96912037342891	83.84533624783329
1.35228000000000	-0.79029738143993	41.35499926862281	0.00000000000000	26.99274991948639	65.74586567386955
1.35628000000000	-0.75593951068292	32.14325232135663	0.00000000000000	20.50179572888791	47.20951980142408
1.36028000000000	-0.74874190075678	23.01473476821418	0.00000000000000	13.80389164706023	28.84146058770680
1.36428000000000	-0.76724331715359	14.92966935290150	0.00000000000000	7.66431453908250	12.57950499425699
1.36828000000000	-0.79924540183911	11.87206474106727	0.00000000000000	5.38770668605473	6.47409952802663
1.37228000000000	-0.82915694690425	12.00668356738913	0.00000000000000	5.70352663533014	6.82116705450775
1.37628000000000	-0.84964563868945	12.94769552652046	0.00000000000000	6.73168836883373	8.80255530246358
1.38028000000000	-0.85847302013556	14.07536113792385	0.00000000000000	7.97330285226551	11.16624541104770
1.38429000000000	-0.85435291577539	15.30160315964283	0.00000000000000	9.36048787367193	13.73426736640085
1.38829000000000	-0.83598410289864	16.64712765409247	0.00000000000000	10.92522333782025	16.54803075164257
1.39229000000000	-0.80193172169136	18.11979437442231	0.00000000000000	12.68575869526673	19.62333656670629
1.39629000000000	-0.75053100189794	19.73767915726706	0.00000000000000	14.67002088141017	22.99680840690281
1.40029000000000	-0.67998670623889	21.47366849347394	0.00000000000000	16.86337273391625	26.61345990455566
1.40429000000000	-0.58834095338786	23.34249831127434	0.00000000000000	19.29341094123127	30.50288411643285
1.40829000000000	-0.47368745694469	25.25613248534422	0.00000000000000	21.86769569430983	34.48713945135529
1.41229000000000	-0.33654488208193	27.06138650571577	0.00000000000000	24.40219626793921	38.25614845092007
1.41629000000000	-0.14656324991377	26.54761721876444	0.00000000000000	24.06063251007191	37.34622986750214
1.42029000000000	0.03524167862483	37.66492192229442	0.00000000000000	38.84736220452967	59.93455319500477
1.42429000000000	0.27668477119116	39.32989641088184	0.00000000000000	41.70152046441214	63.43269080684556
1.42829000000000	0.55403679919379	41.24347005559851	0.00000000000000	44.94694182653705	67.43399779265513
1.43229000000000	0.87232731640253	44.27894607982901	0.00000000000000	49.87427888906008	73.70326727492736
1.43630000000000	1.23728618106659	47.79679958693787	0.00000000000000	55.67643315696983	80.94718922950206
1.44030000000000	1.65352796669149	51.61650324191311	0.00000000000000	62.14406880262207	88.79866676225670
1.44430000000000	2.12560680668086	55.69715519415625	0.00000000000000	69.26353381320517	97.17186925757495
1.44830000000000	2.65751776511114	59.34568619262581	0.00000000000000	75.80248325588899	104.66918868803450
1.45230000000000	3.24970116971596	60.53256921510907	0.00000000000000	77.87682841935043	107.20091035676531
1.45630000000000	3.89927803984999	60.14186600237731	0.00000000000000	77.09449487857120	106.52221565182880
1.46030000000000	4.60204076047795	59.10014608901318	0.00000000000000	75.32567919408548	104.47830429030550
1.46430000000000	5.35227112389956	57.59855232530401	0.00000000000000	73.09630443294056	101.44001574688490
1.46830000000000	6.14212353034441	55.59605212261187	0.00000000000000	70.49223635642619	97.31332036500430
1.47230000000000	6.96136862635040	52.93852581785253	0.00000000000000	67.38511254418209	91.77764773159203
1.47630000000000	7.79737950735171	49.61467852938031	0.00000000000000	63.90482381180330	84.80419283912930
1.48030000000000	8.63559208072768	45.51284742902901	0.00000000000000	59.96207308792576	76.16552869055016
1.48431000000000	9.46000385544444	40.61372371788353	0.00000000000000	55.59450515728648	65.82674298728071
1.48831000000000	10.25390847734408	34.86594819576667	0.00000000000000	50.72176219291918	53.69416240728484
1.49231000000000	11.00088839181627	28.34573802898566	0.00000000000000	45.44221101572296	39.93868286283552
1.49631000000000	11.68549428484845	21.15842637141893	0.00000000000000	39.85423138210065	24.79512392980463
1.50031000000000	12.30004933853517	15.77470743113444	0.00000000000000	38.50730069332744	13.28223227884822
1.50431000000000	12.84755750169911	13.30710218903966	0.00000000000000	43.01420347535357	7.67766073457498
1.50831000000000	13.32679770780847	9.56403401177486	0.00000000000000	45.15454229463901	-0.46263530314006
1.51231000000000	13.72475299933252	1.94294723374543	0.00000000000000	40.32584465769158	-16.37700225080944
1.51631000000000	14.03069641816437	-7.42473747024387	0.00000000000000	32.57683564229198	-35.73838031740600
1.52031000000000	14.24240747116193	-17.37782514241360	0.00000000000000	23.99281543834775	-56.18266598672295
1.52431000000000	14.36218173998455	-27.61844182589444	0.00000000000000	15.09500994162697	-77.09452706045039
1.52831000000000	14.39453701699636	-38.05715772898665	0.00000000000000	6.07703481954245	-98.28542105910986
1.53232000000000	14.34534220540363	-48.61417635489586	0.00000000000000	2.85463828332428	-119.59201745295140
1.53632000000000	14.22128743689063	-59.20510466913529	0.00000000000000	11.47451760118945	-140.84677120339211
1.54032000000000	14.02935892968544	-69.31302574157141	0.00000000000000	18.91245550868333	-161.02139226747801
1.54432000000000	13.77656777714411	-79.06108339533478	0.00000000000000	25.41895375619014	-180.36992547655609
1.54832000000000	13.46960676947077	-97.37797520766637	0.00000000000000	42.99890636320573	-216.76097820593739
1.55232000000000	13.11441563211709	-107.05625491814040	0.00000000000000	47.66863036163256	-235.79196503714169
1.55632000000000	12.71708672212802	-116.43493309080370	0.00000000000000	51.53195226774993	-254.13965112569781
1.56032000000000	12.29282300603451	-121.74355212263340	0.00000000000000	51.04899270867161	-264.20715181401999
1.56432000000000	11.85883666600478	-123.85828010483540	0.00000000000000	47.49239573533066	-267.79163246630122
1.56832000000000	11.42387714961568	-124.99835403328549	0.00000000000000	43.13865920779843	-269.38682568259912
1.57232000000000	10.99105333130155	-125.86565180482209	0.00000000000000	38.64159914100188	-270.41879939185333
1.57632000000000	10.56177618986140	-126.61084660195191	0.00000000000000	34.13279871681478	-271.19857750742977
1.58033000000000	10.13684374389413	-127.26259484446091	0.00000000000000	29.63684631986935	-271.79016414452769
1.58433000000000	9.71682277580593	-127.75087312126951	0.00000000000000	25.11567154801804	-272.05810095947118
1.58833000000000	9.30194056056464	-128.16986995360091	0.00000000000000	20.64264311037682	-272.19670226815401
1.59233000000000	8.89219833196149	-128.47063880073651	0.00000000000000	16.20289334885734	-272.11125717376228
1.59633000000000	8.48743791812795	-128.69749382556159	0.00000000000000	11.83538515450666	-271.89429926311760
1.60033000000000	8.08740172972090	-128.82455071847150	0.00000000000000	7.54314733758768	-271.49650227203261
1.60433000000000	7.69164483880392	-128.92469391374149	0.00000000000000	3.37217237747262	-271.06671154099422
1.60833000000000	7.29976425973956	-128.92774424889180	0.00000000000000	0.69275420490742	-270.46589097712069
1.61233000000000	6.91123307959197	-128.93091624148261	0.00000000000000	4.60524466984054	-269.89115067848610
1.61633000000000	6.52554814231667	-128.86174362976030	0.00000000000000	8.37623263736421	-269.19798418273302
1.62033000000000	6.14221955129132	-128.79495406347539	0.00000000000000	11.97627636845519	-268.53796113756840
1.62433000000000	5.76072883832988	-128.67406513404649	0.00000000000000	15.40743742022770	-267.79811805149302
1.62834000000000	5.38059729324185	-128.57060237716340	0.00000000000000	18.64858684550687	-267.12316098324777
1.63234000000000	5.00143486324314	-128.40320325690669	0.00000000000000	21.70397693809885	-266.35017002012262
1.63634000000000	4.62282890449275	-128.25806997806001	0.00000000000000	24.55507620798549	-265.65282064115712
1.64034000000000	4.24438943497792	-128.12044516135779	0.00000000000000	27.19906967094076	-265.00187289487951
1.64434000000000	3.86579732737665	-127.94385279165191	0.00000000000000	29.63161931735644	-264.30403247211581
1.64834000000000	3.48724117576124	-128.43394376557740	0.00000000000000	31.82054763867994	-264.96526162269811
1.65234000000000	3.11206045512818	-131.57704473746770	0.00000000000000	33.78764142341015	-270.93722132496850
1.65634000000000	2.74347858300848	-136.28813021462881	0.00000000000000	35.71666691508113	-280.06147255997280
1.66034000000000	2.38770727229049	-138.21522213533351	0.00000000000000	37.43256283345578	-283.59711943894871
1.66434000000000	2.05845268177930	-134.79611445221391	0.00000000000000	38.60480124048860	-276.38776122713358
1.66834000000000	1.76585013192206	-129.49571142899620	0.00000000000000	39.39812734927470	-265.41256447409080
1.67234000000000	1.51284138141415	-124.04218534576481	0.00000000000000	39.98212090970087	-254.14899721099340
1.67635000000000	1.30026589823145	-118.70024332029540	0.00000000000000	40.43065326567856	-243.12694260945111
1.68035000000000	1.12772547666847	-112.01943122163730	0.00000000000000	40.63670396423561	-229.45461230540829
1.68435000000000	0.98853101400073	-99.20260986319249	0.00000000000000	40.00758369998719	-203.57508098563511
1.68835000000000	0.87521759500298	-83.01113794217054	0.00000000000000	38.67722002043973	-170.98571373456929
1.69235000000000	0.78491802983733	-65.95638832696581	0.00000000000000	36.87367283108822	-136.68475513440691
1.69635000000000	0.71714118800019	-48.70571283672754	0.00000000000000	34.66354771759978	-101.99953904228130
1.70035000000000	0.67162025476188	-31.43612843741558	0.00000000000000	32.06488735496323	-67.28317058993234
1.70435000000000	0.64812771432670	-14.06900302151342	0.00000000000000	29.05327949262848	-32.37667060401603
1.70835000000000	0.64551272682299	2.46571920852474	0.00000000000000	25.81278490960404	0.84771417904366
1.71235000000000	0.65360659335121	12.47819340490394	0.00000000000000	23.62345230443569	20.94828806579707
1.71635000000000	0.66241582867527	16.15213260767527	0.00000000000000	22.64256023331553	28.33916844225889
1.72035000000000	0.66646981159540	20.17962200030647	0.00000000000000	21.48433913979818	36.40984348241017
1.72436000000000	0.66160022724652	25.65155567206851	0.00000000000000	19.84503620231457	47.35184232485332
1.72836000000000	0.64583038238778	31.63183180113793	0.00000000000000	17.91762261460022	59.30418817726314
1.73236000000000	0.61841691136820	37.63960686909181	0.00000000000000	15.82902396409238	71.30693535237533
1.73636000000000	0.57899973245964	43.70816339397986	0.00000000000000	13.58767552640923	83.42741658439131
1.74036000000000	0.52721889321467	49.67733087146644	0.00000000000000	11.26632635657324	95.34338437430073
1.74436000000000	0.46270492553562	55.67090510440994	0.00000000000000	8.86226788753272	107.30353016276960
1.74836000000000	0.38590537825175	60.44109172926396	0.00000000000000	6.81720077980145	116.82356330266290
1.75236000000000	0.30486848186424	59.14570226957563	0.00000000000000	6.79757730320011	114.26827248766570
1.75636000000000	0.22934950305897	54.04959471126339	0.00000000000000	8.16990342421039	104.14521628255390
1.76036000000000	0.16373450029946	48.07545199349445	0.00000000000000	9.97278532577188	92.27170909029589
1.76436000000000	0.10905957409444	41.99395999473420	0.00000000000000	11.91621595872613	80.18062936281081
1.76836000000000	0.06552216568440	35.93189537009717	0.00000000000000	13.92524397451302	68.12498689511824
1.77236000000000	0.03327236610185	29.92943759220923	0.00000000000000	15.95975631926032	56.18622291318145
1.77637000000000	0.01224511576176	23.89545345847335	0.00000000000000	18.02998989767788	44.18152764439767
1.78037000000000	0.00267858131715	18.76916744135129	0.00000000000000	19.79779906443238	33.98264269099082
1.78437000000000	0.00016824144765	16.55101420820910	0.00000000000000	20.56372408334211	29.56937372408499
1.78837000000000	-0.00010916547470	16.08903058349690	0.00000000000000	20.72333159235962	28.65016544199424
1.79237000000000	-0.00004843677807	16.06714802472368	0.00000000000000	20.73091328669269	28.60661396100766
1.79637000000000	-0.00001002368123	16.08837246014146	0.00000000000000	20.72358819577942	28.64884010260015
1.80037000000000	-0.00000046571390	16.09710395543338	0.00000000000000	20.72057290673582	28.66621246082585
1.80437000000000	0.00000050195413	16.09884332664338	0.00000000000000	20.71997196685639	28.66967329968644
1.80837000000000	-0.00158214986286	14.41897746616077	0.00000000000000	21.28729216851786	25.28660176251400
1.81237000000000	-0.01487025357872	5.90974633346365	0.00000000000000	24.16102408935752	8.14937127738006
1.81637000000000	-0.05377128568926	-5.61398815309734	0.00000000000000	28.05140048746560	-15.06076772921352
1.82037000000000	-0.12270516691122	-17.69618970841282	0.00000000000000	32.12112394977905	-39.39986070198973
1.82438000000000	-0.22223831319266	-29.80234677939450	0.00000000000000	36.17350294265285	-63.79400372591687
1.82838000000000	-0.35232106934889	-41.89322627075284	0.00000000000000	40.17059261513430	-88.16667241124495
1.83238000000000	-0.51283678940445	-53.97028905718494	0.00000000000000	44.07969883114262	-112.52340332282650
1.83638000000000	-0.70361834767176	-66.00536643748706	0.00000000000000	47.85013893333655	-136.81015251453451
1.84038000000000	-0.92459296134339	-78.14809681824140	0.00000000000000	51.48112272763522	-161.33003258625979
1.84438000000000	-1.17553399288184	-90.17230044428500	0.00000000000000	54.84171805615550	-185.63124689831369
1.84838000000000	-1.45621127449907	-102.28313557277249	0.00000000000000	57.93237800076864	-210.12846231966890
1.85238000000000	-1.76640959142055	-114.33238193558290	0.00000000000000	60.63485899778944	-234.52642234070319
1.85638000000000	-2.10597312529941	-126.07812630681779	0.00000000000000	62.80513584739650	-258.34062145968562
1.86038000000000	-2.46844851427683	-133.50406977913059	0.00000000000000	63.30098304179480	-273.48460738969612
1.86438000000000	-2.84008527448700	-135.28920180035510	0.00000000000000	61.92539736382194	-277.30018888426167
1.86838000000000	-3.21188712555887	-135.42226979210940	0.00000000000000	59.86364224456413	-277.81960031667438
1.87239000000000	-3.58175168156499	-135.32676800574379	0.00000000000000	57.50896259463964	-277.90982261377451
1.87639000000000	-3.94951260181992	-135.26025889257460	0.00000000000000	54.93041781535575	-278.08921104856108
1.88039000000000	-4.31538499658691	-135.32486977337209	0.00000000000000	52.14950885455323	-278.56286981820301
1.88439000000000	-4.67948995653976	-135.29531259586719	0.00000000000000	49.13587913101604	-278.87751925637752
1.88839000000000	-5.04199613476214	-135.36113074160070	0.00000000000000	45.92327180667429	-279.41384709172019
1.89239000000000	-5.40320777812125	-135.36230137836671	0.00000000000000	42.50126983635601	-279.84915001139922
1.89639000000000	-5.76333094793756	-135.40458069346440	0.00000000000000	38.88775718171209	-280.39591869024702
1.90039000000000	-6.12267754320320	-135.39973521686241	0.00000000000000	35.08817374263673	-280.87591028881229
1.90439000000000	-6.48156978157760	-135.39826355192599	0.00000000000000	31.11317686634678	-281.38962483328243
1.90839000000000	-6.84035664149482	-135.36486703632900	0.00000000000000	26.97380727951159	-281.86496714381781
1.91239000000000	-7.19939133938631	-135.32638053846421	0.00000000000000	22.67867013010506	-282.35475444696277
1.91639000000000	-7.55891123790154	-135.18490943316880	0.00000000000000	18.25353891700919	-282.66073601891361
1.92040000000000	-7.91925457283488	-135.05925655045709	0.00000000000000	13.69058643104086	-283.01958756202981
1.92440000000000	-8.28061582248557	-134.82390132950979	0.00000000000000	9.02834684186156	-283.17709426326559
1.92840000000000	-8.64308465636751	-134.53534418878209	0.00000000000000	4.27048757834898	-283.24479556968328
1.93240000000000	-9.00676394266569	-134.17996420651980	0.00000000000000	0.57037137363483	-283.19174899548148
1.93640000000000	-9.37142452901348	-133.67906525660419	0.00000000000000	5.44760802539344	-282.85700130203759
1.94040000000000	-9.73676155070982	-133.09225234582860	0.00000000000000	10.36873624618821	-282.35648685790841
1.94440000000000	-10.10227242106226	-132.38267723791839	0.00000000000000	15.30439756754184	-281.61180268781720
1.94840000000000	-10.46706662136510	-131.48472750327400	0.00000000000000	20.20696289294153	-280.48570198938069
1.95240000000000	-10.82994358140975	-130.43130797922120	0.00000000000000	25.07714280436861	-279.03888513483992
1.95640000000000	-11.18952895329366	-129.12666659005399	0.00000000000000	29.83875073070777	-277.07235732107557
1.96040000000000	-11.54226936400569	-126.14407584981360	0.00000000000000	33.45678561264471	-271.70359905620319
1.96440000000000	-11.87448635306420	-117.70786807862881	0.00000000000000	32.86886582481021	-255.30814130189290
1.96841000000000	-12.17112738795282	-99.88489861288410	0.00000000000000	22.92065384799637	-220.04733306745771
1.97241000000000	-12.42420753510947	-101.10523603874120	0.00000000000000	31.42688815429934	-222.80686391522059
1.97641000000000	-12.62905239259938	-86.98227212621219	0.00000000000000	23.71151298526054	-194.81249941133450
1.98041000000000	-12.78152619438482	-73.89658340169471	0.00000000000000	16.11854188229908	-168.81980652369299
1.98441000000000	-12.87741286778815	-62.16141672821681	0.00000000000000	9.29848988514161	-145.44805892119510
1.98841000000000	-12.91245869855574	-50.95214930876296	0.00000000000000	2.47870901765602	-123.04385966361789
1.99241000000000	-12.88276090235030	-40.03684515636236	0.00000000000000	4.52404494909418	-101.14203949163721
1.99641000000000	-12.78501991458967	-29.41233539243589	0.00000000000000	11.63586923707908	-79.73775323353161
2.00041000000000	-12.61682256355276	-19.11559336699699	0.00000000000000	18.74549285621482	-58.90975312075953
2.00441000000000	-12.37691531616245	-9.18834418049591	0.00000000000000	25.75111589521246	-38.74958099146920
2.00841000000000	-12.06527174542361	0.10514339498885	0.00000000000000	32.26257818534346	-19.80051967519463
2.01241000000000	-11.68889345664255	6.04153780011668	0.00000000000000	34.43588006977940	-7.56628300226646
2.01642000000000	-11.26126148865822	8.13029962633966	0.00000000000000	31.28198613877436	-3.04656923790823
2.02042000000000	-10.78797805645633	11.22097704656851	0.00000000000000	29.66846822702125	3.52487913146565
2.02442000000000	-10.26487353594643	17.61371166030620	0.00000000000000	33.23420576334749	16.76806792930887
2.02842000000000	-9.69186353360805	24.77285285147637	0.00000000000000	38.44804435811481	31.55245300615848
2.03242000000000	-9.07616943477152	31.51970561361031	0.00000000000000	43.61484756026434	45.48558441821253
2.03642000000000	-8.42793668575820	37.57694585880776	0.00000000000000	48.33396366688242	57.99501808937265
2.04042000000000	-7.75817325728589	42.96019591509432	0.00000000000000	52.62245701774194	69.10209650412385
2.04442000000000	-7.07790840931805	47.66417324105697	0.00000000000000	56.44583275069495	78.78922008379853
2.04842000000000	-6.39777698900368	51.78664098891126	0.00000000000000	59.90507290095093	87.24985700192768
2.05242000000000	-5.72762710074685	55.27502653832757	0.00000000000000	62.86349778529765	94.37716872392717
2.05642000000000	-5.07618903172606	58.26151577802874	0.00000000000000	65.44402635393116	100.43975936796350
2.06042000000000	-4.45099005920200	60.77916413410853	0.00000000000000	67.62899637257372	105.50750360581580
2.06443000000000	-3.85806364254933	62.83387710654587	0.00000000000000	69.35053785896942	109.59801138414350
2.06843000000000	-3.30243475283137	64.08082926248107	0.00000000000000	70.04124524124478	112.02585403847640
2.07243000000000	-2.78958000594403	62.41080493425094	0.00000000000000	66.66396823769099	108.56838605096149
2.07643000000000	-2.32291674316336	58.97551851448934	0.00000000000000	61.00964192118197	101.55190081112850
2.08043000000000	-1.90199970712586	55.29181963792651	0.00000000000000	55.24977678136273	94.02966157009554
2.08443000000000	-1.52459855492365	51.72593791926658	0.00000000000000	49.88024129087863	86.73953139863200
2.08843000000000	-1.18797594419831	48.35162372315573	0.00000000000000	44.96268876438549	79.83239861704261
2.09243000000000	-0.88937523592643	45.14116551222561	0.00000000000000	40.44085599027633	73.25393720844794
2.09643000000000	-0.62621592800634	42.08994742562066	0.00000000000000	36.29025435201841	66.99595814155875
2.10043000000000	-0.39685102098473	39.25178519162265	0.00000000000000	32.54208501296362	61.16837640648465
2.10443000000000	-0.18858290150464	34.35187521521122	0.00000000000000	26.98397296402929	51.18165531196589
2.10843000000000	-0.02023871357449	35.73269740698422	0.00000000000000	27.56160292496413	53.86820258025909
2.11243000000000	0.12597960091649	34.76027230328671	0.00000000000000	25.91968801683159	51.80861701705685
2.11644000000000	0.25177673844312	31.66525584285261	0.00000000000000	22.49980563189042	45.47037160269740
2.12044000000000	0.35479275385601	29.29987021070372	0.00000000000000	19.87046856430705	40.60681462340064
2.12444000000000	0.43772673424940	27.39864555297932	0.00000000000000	17.74644498572406	36.68268850337390
2.12844000000000	0.50258859265185	25.77610115865269	0.00000000000000	15.94400814146182	33.32381762048820
2.13244000000000	0.55100915061518	24.32551009008328	0.00000000000000	14.35522379501377	30.31555879955399
2.13644000000000	0.58431377028075	22.98672695910572	0.00000000000000	12.92585474916186	27.53647789310378
2.14044000000000	0.60378148505578	21.80513511085582	0.00000000000000	11.67559851578444	25.07842844581153
2.14444000000000	0.61068945935040	20.75879954842501	0.00000000000000	10.57641810750092	22.89748924755840
2.14844000000000	0.60614217652438	19.81691887714324	0.00000000000000	9.60394047812251	20.93115874504301
2.15244000000000	0.59121719646881	18.99808905282134	0.00000000000000	8.75632462233079	19.21776542438165
2.15644000000000	0.56696335420741	18.28378282050674	0.00000000000000	8.01839396493563	17.71972010750271
2.16044000000000	0.53432407080831	17.64235609184506	0.00000000000000	7.36288538239122	16.37376018782214
2.16445000000000	0.49421947968850	17.10044124588317	0.00000000000000	6.80454516760333	15.23330469549186
2.16845000000000	0.44746688955166	16.57276944197812	0.00000000000000	6.27758485144373	14.12841571260296
2.17245000000000	0.39581346234338	15.12500881893638	0.00000000000000	5.10144378742768	11.19873523962115
2.17645000000000	0.34256012807133	12.13935745082002	0.00000000000000	2.86579869479294	5.21466930242971
2.18045000000000	0.29040691402130	8.67078435363297	0.00000000000000	0.35409769806466	-1.72281593507816
2.18445000000000	0.24079596345878	5.18873586053002	0.00000000000000	2.10951704069786	-8.67954509907095
2.18845000000000	0.19458781394573	1.75886599146500	0.00000000000000	4.49023130826365	-15.52630639318354
2.19245000000000	0.15247739220087	-1.61022008202630	0.00000000000000	6.79968758752692	-22.24649337166236
2.19645000000000	0.11493126789128	-4.96597808977778	0.00000000000000	9.07345692039855	-28.93665112603071
2.20045000000000	0.08233981222839	-8.28267126856771	0.00000000000000	11.31143456877603	-35.54533007901913
2.20445000000000	0.05503124043266	-11.58191839410774	0.00000000000000	13.53327721401855	-42.11665631485975
2.20845000000000	0.03317898623274	-14.86255079584436	0.00000000000000	15.74195563981471	-48.64917899759601
2.21246000000000	0.01692411000257	-18.14097372243190	0.00000000000000	17.95419802937656	-55.17582618235149
2.21646000000000	0.00629958467489	-21.40600660748102	0.00000000000000	20.16079415136694	-61.67520613949894
2.22046000000000	0.00139960961463	-24.21128215434895	0.00000000000000	22.05844976470021	-67.25924044811489
2.22446000000000	0.00009391076362	-25.44210126237498	0.00000000000000	22.89259041721507	-69.70907338726605
2.22846000000000	-0.00005485835774	-25.69932658240477	0.00000000000000	23.06716956992069	-70.22103150182900
2.23246000000000	-0.00002450142684	-25.71154632823143	0.00000000000000	23.07554182320126	-70.24534493077105
2.23646000000000	-0.00000499462464	-25.69976749791085	0.00000000000000	23.06757418173202	-70.22189881140044
2.24046000000000	-0.00000014770192	-25.69498638899778	0.00000000000000	23.06433360271896	-70.21238249691154
2.24446000000000	0.00000023905503	-25.69414634457550	0.00000000000000	23.06376325342011	-70.21071056837300
2.24846000000000	-0.00179525954568	-27.13026117505659	0.00000000000000	23.73940505905025	-73.10843423093633
